1.001900e+01,2.778000e-01
1.750150e+01,1.121000e-01
1.388460e+01,1.267100e+00
2.034440e+01,1.492900e+00
1.548620e+01,9.419000e-01
5.003800e+00,6.399000e-01
5.529500e+00,5.516000e-01
1.841840e+01,-3.034000e-01
2.119330e+01,3.537000e-01
6.035600e+00,6.280000e-01
1.684290e+01,-6.333000e-01
2.134300e+01,-1.754000e-01
1.977400e+01,1.347600e+00
6.638900e+00,1.688100e+00
9.492800e+00,6.119000e-01
1.105050e+01,2.370600e+00
1.437870e+01,1.383600e+00
6.694400e+00,-5.489000e-01
2.200790e+01,-8.820000e-01
5.919400e+00,1.832300e+00
1.478020e+01,1.101000e-01
6.814300e+00,4.325000e-01
1.049300e+01,7.462000e-01
1.465830e+01,-2.052000e-01
1.443210e+01,2.398000e-01
1.248910e+01,9.219000e-01
1.337970e+01,1.972800e+00
8.583700e+00,7.600000e-02
1.962420e+01,1.766000e+00
1.201810e+01,2.725000e+00
2.095980e+01,-3.824000e-01
2.092840e+01,1.271600e+00
8.173100e+00,2.104700e+00
1.396610e+01,-3.356000e-01
6.267300e+00,1.983000e+00
1.675340e+01,8.417000e-01
1.539030e+01,1.577000e-01
1.757020e+01,2.145000e+00
8.003100e+00,-2.838000e-01
1.090400e+01,2.213000e-01
1.626010e+01,3.620000e-02
7.209900e+00,-1.013400e+00
8.927700e+00,1.499100e+00
2.295590e+01,3.630000e-01
2.334570e+01,1.379200e+00
2.045930e+01,5.743000e-01
1.324000e+01,7.340000e-01
2.448670e+01,6.120000e-01
6.018700e+00,2.333000e-01
2.056080e+01,1.915000e-01
8.033900e+00,1.129200e+00
2.305820e+01,6.020000e-02
2.060340e+01,6.636000e-01
2.245310e+01,-2.956000e-01
2.241400e+01,8.120000e-02
1.847310e+01,2.186000e-01
1.871690e+01,1.772600e+00
1.130190e+01,4.049000e-01
1.558200e+01,-1.274000e-01
2.499250e+01,1.436800e+00
1.566740e+01,2.794000e-01
1.149470e+01,-3.400000e-01
2.177880e+01,8.267000e-01
1.972750e+01,2.129000e-01
1.791270e+01,9.033000e-01
2.000500e+01,1.562100e+00
1.255160e+01,1.778000e+00
1.267750e+01,7.893000e-01
1.606010e+01,4.439000e-01
2.062250e+01,1.265200e+00
6.861600e+00,3.199900e+00
2.227340e+01,-7.324000e-01
1.693420e+01,1.531800e+00
9.030000e+00,-9.332000e-01
5.867800e+00,2.525000e+00
1.122430e+01,2.520100e+00
9.945200e+00,6.472000e-01
1.521160e+01,1.103200e+00
2.059300e+01,-5.840000e-02
6.630300e+00,1.964300e+00
2.394920e+01,3.697000e-01
8.813400e+00,2.611000e-01
2.372580e+01,7.875000e-01
1.414900e+01,-1.559900e+00
2.124330e+01,7.620000e-01
1.224570e+01,2.177900e+00
1.812620e+01,1.213900e+00
1.154200e+01,2.734000e-01
2.455220e+01,-5.580000e-02
2.338480e+01,7.715000e-01
2.249300e+01,1.307000e+00
9.344900e+00,7.422000e-01
1.269100e+01,3.759800e+00
2.395910e+01,1.377200e+00
1.410460e+01,7.883000e-01
2.478700e+01,1.035000e+00
1.693010e+01,8.248000e-01
1.829330e+01,4.106000e-01
2.348290e+01,2.138900e+00
1.895200e+01,2.450700e+00
1.079240e+01,9.573000e-01
6.177100e+00,1.915300e+00
1.700150e+01,4.994000e-01
1.838010e+01,3.789000e-01
1.215850e+01,1.931600e+00
1.714860e+01,1.130700e+00
1.390720e+01,6.065000e-01
2.480620e+01,1.535600e+00
1.760280e+01,1.291000e-01
2.271650e+01,1.775800e+00
7.227900e+00,1.619000e+00
6.280400e+00,-1.517000e-01
1.988600e+01,5.755000e-01
1.009000e+01,-2.631000e-01
9.380300e+00,6.336000e-01
9.035300e+00,1.282700e+00
7.265000e+00,4.232000e-01
5.150300e+00,1.873800e+00
2.432660e+01,1.900000e+00
8.706400e+00,4.003000e-01
1.293850e+01,9.921000e-01
