2.153226e+00,6.977819e+00,7.895404e+00,3.515328e+00,1.961890e+01
4.620397e+00,1.325159e+00,3.097088e+00,7.016399e+00,8.566118e+00
3.784105e+00,3.157539e+00,1.633508e+00,5.860040e+00,9.665378e+00
8.503173e+00,5.276552e+00,7.981538e+00,3.030117e+00,1.057862e+01
6.680256e+00,6.265210e+00,4.692277e+00,6.581040e+00,-1.516768e+00
3.302630e+00,1.116775e+00,3.055916e+00,3.696600e+00,7.311376e+00
7.004883e+00,7.379461e+00,5.638748e+00,7.201686e+00,2.514318e+01
3.798404e+00,5.856364e+00,4.304119e+00,3.757556e+00,-2.783748e+00
3.022005e+00,5.329757e+00,6.041180e+00,7.229555e+00,8.174085e+00
7.389710e+00,6.906608e+00,6.791115e+00,5.332438e+00,2.893609e+00
8.958671e+00,4.159928e+00,5.706577e+00,7.146140e+00,-1.114546e-01
4.917570e+00,5.139715e+00,5.705000e+00,8.772837e+00,2.143631e+01
3.641367e+00,7.473528e+00,1.052840e+00,2.592680e+00,1.028282e+01
6.073472e+00,6.246652e+00,3.027976e+00,2.135069e+00,-4.678373e+00
3.400456e+00,3.983833e+00,8.242832e+00,2.585588e+00,2.367460e+01
7.899286e+00,7.566190e+00,5.725828e+00,4.147746e+00,4.538512e+00
1.962068e+00,6.581474e+00,2.786364e+00,3.219449e+00,8.956874e+00
5.670908e+00,1.143618e+00,7.001123e+00,1.180971e+00,1.026247e+00
8.152514e+00,4.176748e+00,8.479176e+00,1.691949e+00,1.176363e+01
5.606284e+00,7.535692e+00,7.251601e+00,1.214995e+00,2.641681e+01
5.060890e+00,2.867776e+00,4.621261e+00,6.514775e+00,1.408500e+00
7.375505e+00,6.507467e+00,6.401625e+00,3.903748e+00,4.489101e-02
7.990124e+00,7.443415e+00,6.092519e+00,7.390048e+00,2.487908e+01
1.947683e+00,6.297428e+00,1.636208e+00,6.445712e+00,-8.243281e-01
1.671418e+00,1.395524e+00,6.134145e+00,3.755356e+00,9.013242e+00
4.934695e+00,5.266365e+00,1.630445e+00,1.725195e+00,1.200342e+01
3.672179e+00,3.403401e+00,4.883855e+00,8.452689e+00,1.831605e+00
7.522963e+00,7.994096e+00,2.622724e+00,3.477579e+00,2.038291e+01
3.115992e+00,6.679179e+00,3.408986e+00,8.775245e+00,2.179100e+01
7.180947e+00,6.781110e+00,7.378400e+00,4.747718e+00,2.346036e+01
7.361880e+00,8.618050e+00,6.341752e+00,7.705472e+00,1.998084e+01
3.368752e+00,3.503794e+00,4.306426e+00,7.309910e+00,7.900830e+00
1.825682e+00,7.101254e+00,8.485425e+00,6.557935e+00,-7.725781e+00
8.527418e+00,7.969475e+00,5.178320e+00,5.380133e+00,7.801086e-01
3.985685e+00,8.181368e+00,5.152479e+00,6.625635e+00,1.271192e+01
4.572119e+00,7.063965e+00,8.294510e+00,6.072707e+00,1.161425e+01
4.615533e+00,6.800835e+00,7.306135e+00,8.336604e+00,8.150793e+00
4.194045e+00,4.085663e+00,8.610416e+00,5.008920e+00,1.147735e+01
2.536071e+00,6.195681e+00,4.843414e+00,7.745048e+00,1.152926e+01
7.764402e+00,7.831395e+00,3.402361e+00,5.955706e+00,-8.685704e+00
5.470444e+00,2.855976e+00,8.669211e+00,3.343612e+00,4.427358e+00
1.223626e+00,3.772815e+00,3.908207e+00,6.880162e+00,6.473509e+00
2.199156e+00,8.054589e+00,4.142589e+00,8.893664e+00,1.107663e+01
6.915091e+00,7.878562e+00,5.006735e+00,6.484196e+00,1.334504e+01
1.184689e+00,8.230141e+00,7.143276e+00,5.140269e+00,-4.355715e+00
8.532932e+00,4.423540e+00,3.981029e+00,6.841228e+00,2.086148e+01
4.471992e+00,7.515265e+00,2.662066e+00,5.178221e+00,1.627521e+01
6.348734e+00,3.522205e+00,4.749543e+00,1.422126e+00,2.141310e+01
7.941094e+00,1.334093e+00,3.261885e+00,3.252821e+00,2.425226e+01
5.706472e+00,3.984826e+00,1.472524e+00,6.433953e+00,-2.955549e+00
6.555400e+00,3.862368e+00,8.895528e+00,1.113054e+00,1.801197e+01
3.434877e+00,2.402674e+00,1.632239e+00,1.147003e+00,-6.167098e+00
1.994350e+00,4.616868e+00,5.577203e+00,4.901968e+00,9.189669e+00
4.880740e+00,2.847122e+00,2.008403e+00,7.435307e+00,5.302165e+00
8.520216e+00,1.207615e+00,8.094811e+00,5.164172e+00,2.590155e+00
8.015292e+00,8.916808e+00,4.867461e+00,5.504890e+00,1.347589e+00
7.322202e+00,2.106877e+00,6.170004e+00,8.413500e+00,6.971723e+00
1.340591e+00,3.119813e+00,8.998032e+00,2.699192e+00,1.020330e+01
7.380978e+00,1.509893e+00,4.785790e+00,6.215002e+00,-7.666347e+00
5.552143e+00,5.519084e+00,2.736546e+00,7.133204e+00,-1.141923e+01
7.205564e+00,7.590930e+00,1.805010e+00,7.020261e+00,1.922735e+01
8.339033e+00,3.086264e+00,6.495360e+00,5.014583e+00,9.787267e+00
8.427657e+00,3.044500e+00,8.030080e+00,7.151810e+00,7.577921e+00
5.491882e+00,2.952927e+00,5.192681e+00,1.103573e+00,1.148444e+01
6.361652e+00,5.759398e+00,5.135816e+00,6.700068e+00,1.003292e+00
7.943589e+00,1.442654e+00,4.074853e+00,4.344253e+00,1.866854e+01
4.182829e+00,2.072242e+00,2.766073e+00,2.938857e+00,1.045038e+01
2.909782e+00,1.284297e+00,6.717616e+00,1.914070e+00,5.209387e+00
2.291121e+00,6.631924e+00,6.360822e+00,8.844282e+00,6.481175e+00
4.580437e+00,2.594914e+00,8.409675e+00,1.069811e+00,4.232362e+00
4.066330e+00,3.740002e+00,3.774382e+00,4.644617e+00,5.808146e+00
3.846707e+00,6.149932e+00,2.027997e+00,3.061304e+00,-4.315983e+00
2.596504e+00,6.125166e+00,8.800817e+00,2.245733e+00,3.854891e-01
8.767155e+00,6.692850e+00,4.836482e+00,6.007398e+00,6.999514e+00
8.770904e+00,2.531237e+00,7.481146e+00,7.069529e+00,2.055731e+01
