3.784368e-01,4.248631e+00,2.861727e+00
2.036596e+00,4.616332e+00,2.964502e+00
2.897360e+00,6.017575e+00,1.411596e+00
3.181598e-02,5.186697e+00,7.318379e+00
6.605569e+00,6.952637e+00,-5.828244e-01
5.461199e-01,1.401105e+00,-2.275738e+00
5.493916e+00,3.133292e+00,2.725888e-01
6.339834e+00,1.082766e+00,1.320666e+01
6.433217e+00,2.254050e+00,9.911756e+00
4.565163e+00,9.484616e-01,5.205591e+00
3.323404e+00,3.857388e+00,5.282428e+00
1.619344e+00,3.996696e+00,1.024547e+01
6.468903e+00,6.878668e+00,9.439779e+00
1.824760e+00,2.695892e+00,6.113658e+00
2.349341e-01,7.928425e+00,3.041592e+00
1.448866e+00,2.862475e+00,-7.555656e+00
9.070633e-01,5.684113e+00,-8.982863e+00
9.878976e-01,7.383743e-02,3.376235e+00
9.249232e-01,5.597787e+00,-3.398901e+00
7.311280e+00,5.170155e+00,1.464430e+01
5.315576e-01,6.477218e+00,-3.734384e+00
1.405798e+00,7.682867e-01,-3.434419e+00
5.354129e+00,7.792990e+00,5.365236e+00
7.999908e+00,6.866544e+00,7.211320e+00
1.007901e+00,3.159679e+00,2.880842e+00
2.988825e-01,3.074968e+00,-3.850321e+00
7.598867e+00,1.698345e+00,2.529720e-02
4.213312e+00,7.315202e-01,4.549207e+00
2.846195e+00,7.521813e+00,1.244178e+00
3.615436e+00,6.009456e+00,5.832143e+00
5.107837e+00,3.665667e+00,7.823831e+00
2.448418e+00,6.389303e+00,9.876664e+00
1.126001e+00,2.446251e-01,-3.429373e+00
2.288928e+00,4.367237e+00,1.684770e+00
4.081353e-01,1.372838e+00,-4.434051e+00
5.363447e+00,3.112222e+00,3.019104e+00
7.766165e+00,2.457921e+00,8.516947e+00
1.289180e+00,3.994412e+00,5.122339e+00
3.715406e+00,2.107354e+00,5.297507e+00
4.979895e+00,7.936523e+00,7.608402e+00
7.925484e+00,5.547459e+00,4.586217e+00
3.519101e+00,5.567675e+00,-2.848486e-01
5.291886e+00,1.781632e+00,-6.788486e-01
8.139036e-01,1.917095e+00,8.996893e-01
1.326242e+00,3.942920e+00,5.860158e+00
2.460242e-01,1.829189e+00,-1.673090e+00
3.961056e+00,6.459806e+00,1.108393e+01
2.401557e-01,3.788292e+00,1.327692e+00
3.592179e+00,6.042130e+00,-1.162453e+00
7.299286e+00,7.597721e-01,-3.930328e+00
3.752131e+00,4.909147e+00,1.748647e+00
2.482956e+00,5.150551e+00,2.622734e+00
2.444122e+00,2.934008e+00,7.886186e+00
4.633442e+00,5.412818e-01,1.863521e+00
2.620878e+00,4.915623e+00,5.858908e+00
3.778592e+00,2.555370e+00,6.480862e+00
5.726138e+00,1.603469e+00,2.381977e+00
1.292032e+00,1.335018e+00,-2.957703e+00
1.878461e+00,3.366409e+00,6.743629e-01
6.608585e+00,1.165376e-01,5.291183e+00
6.039135e-01,4.130117e+00,3.166577e+00
2.380398e+00,1.850816e+00,-1.250226e+00
7.432510e+00,1.768755e+00,8.182168e+00
6.078648e+00,5.493404e+00,7.873521e+00
6.938069e+00,2.603002e+00,5.890768e+00
3.021800e+00,3.521023e+00,-2.005518e+00
6.270154e+00,6.616834e+00,1.079850e+01
2.418016e+00,5.487281e+00,5.067654e+00
5.879918e+00,5.306724e+00,6.924629e+00
4.313486e+00,6.114872e+00,1.674380e+00
7.233422e+00,1.056469e+00,1.057970e+01
6.984619e+00,4.914436e+00,-4.415288e-01
1.620217e+00,7.423493e+00,5.629721e+00
4.102929e+00,3.082137e+00,7.929503e+00
5.413020e+00,3.839661e+00,8.736479e+00
7.480437e+00,4.281404e+00,5.926298e+00
7.104071e+00,4.712648e+00,1.527879e+01
3.843000e+00,7.538453e+00,7.598429e-01
7.658248e+00,5.265316e-01,7.695468e+00
5.400450e+00,2.804469e+00,9.280698e+00
6.100766e+00,4.114240e+00,5.800411e+00
4.611494e+00,4.667728e-01,2.031305e+00
4.453896e+00,4.378214e+00,6.210507e+00
1.951760e+00,1.263362e+00,6.443215e+00
3.649174e+00,4.544107e+00,4.550504e+00
5.412006e+00,3.672406e+00,4.711206e-01
7.848688e+00,6.919082e+00,-1.084011e+00
6.220173e+00,4.825014e+00,8.666786e+00
2.078260e+00,1.541011e-02,1.630692e+00
7.580000e+00,6.527270e+00,1.012288e+01
1.110960e+00,1.547213e+00,2.706251e+00
2.581126e+00,7.134175e+00,1.071678e+01
5.529375e+00,6.283423e+00,7.000162e+00
3.191755e+00,3.215075e+00,2.867748e+00
4.484697e+00,1.631670e+00,8.399614e+00
2.039451e+00,4.787484e+00,6.733465e+00
4.478849e+00,7.449542e+00,-6.802308e-01
7.262151e+00,2.474981e+00,4.393800e+00
4.694053e+00,1.404754e+00,8.669411e+00
1.692043e+00,6.895396e+00,3.339505e+00
3.968505e+00,7.324935e+00,9.196153e+00
6.906946e+00,1.931237e+00,-6.308076e-01
1.841812e+00,3.269340e+00,5.953739e+00
5.491185e+00,3.027587e-01,7.228275e-01
1.843394e+00,7.018814e+00,2.491122e+00
7.538350e-01,1.298449e+00,4.860417e+00
5.635893e+00,7.020082e+00,9.039329e+00
8.898839e-01,2.384218e+00,-1.394629e+00
2.429198e+00,3.310583e+00,8.265320e+00
4.082032e+00,6.018521e+00,-5.609995e+00
1.539216e+00,3.612398e+00,2.855802e+00
5.970343e-01,6.342016e+00,3.174634e+00
6.258927e+00,5.240943e+00,1.484492e+01
3.253639e+00,4.407516e+00,-6.097703e+00
5.581439e+00,1.953496e+00,8.610475e+00
3.449612e+00,3.117374e+00,-2.229542e+00
1.157408e+00,4.180069e-01,-1.120730e+00
7.849335e+00,2.634667e+00,1.623489e+01
6.457105e+00,4.484861e+00,4.170679e+00
6.248755e+00,5.352223e+00,1.317791e+01
3.127264e+00,6.578697e+00,9.253446e+00
6.515476e+00,2.812982e+00,8.526453e+00
1.924149e+00,4.327803e+00,3.776857e+00
5.344415e+00,3.490832e+00,7.534617e+00
3.134653e-02,1.080564e+00,3.735381e+00
6.882193e+00,5.599240e+00,1.348312e+01
1.360866e+00,6.366023e+00,5.115048e+00
3.810678e+00,7.011716e+00,7.049617e+00
9.283301e-02,2.171501e+00,3.399574e-01
2.977007e+00,2.661722e+00,-1.089655e+00
6.930999e+00,5.350498e+00,6.640881e-01
5.631407e+00,4.092609e+00,8.911004e+00
3.069326e-01,3.263925e+00,1.524502e+00
3.658706e+00,1.141303e-01,2.303467e+00
6.305067e+00,6.388723e+00,8.816818e+00
1.056927e+00,5.117282e+00,7.666065e-01
5.948573e+00,4.417333e+00,-2.319890e+00
5.581172e+00,2.276174e+00,1.031128e+01
2.472313e+00,2.802279e+00,-1.736264e+00
5.306115e+00,7.165497e+00,3.951415e+00
1.400801e+00,2.788986e-01,-4.890683e+00
4.704251e+00,7.732509e-01,6.089748e+00
4.270915e+00,6.774982e+00,8.927864e+00
5.395626e+00,5.319194e+00,9.559397e+00
2.407522e+00,7.482144e+00,3.317135e+00
1.672687e+00,9.395307e-02,5.601547e-01
1.520430e+00,2.747637e+00,7.411552e+00
7.393741e-01,4.027895e-01,5.830879e+00
4.901801e+00,1.071317e+00,1.086794e+01
6.923554e+00,9.445124e-01,-4.516868e+00
3.199825e+00,3.683366e+00,7.586485e+00
6.000696e+00,5.829357e+00,7.166074e+00
5.407677e+00,2.082164e-01,2.715402e+00
6.288446e+00,6.253122e+00,1.196072e+00
3.038110e+00,3.303159e+00,5.505043e+00
5.311512e+00,3.728266e+00,2.503842e+00
5.631513e+00,5.179610e+00,4.050812e+00
5.858567e-01,5.608773e-01,7.335262e+00
2.224092e+00,6.530423e+00,-2.323253e+00
3.212228e+00,5.754897e+00,7.046497e+00
7.545533e+00,2.458889e+00,6.337572e+00
9.309181e-01,1.026725e+00,6.408959e+00
1.446393e-01,1.301177e+00,6.895405e+00
3.833454e+00,2.809013e+00,-1.998828e+00
3.781375e+00,4.733513e+00,7.272491e+00
1.775424e+00,6.345244e+00,-5.683796e+00
1.194500e+00,1.631037e+00,-3.289163e+00
9.103777e-01,7.945502e+00,3.391999e+00
6.287978e+00,4.461162e+00,1.578701e+01
7.609361e-01,3.795339e+00,1.301100e+00
3.755359e+00,6.246366e+00,1.051273e+01
1.704464e+00,1.047190e+00,3.905223e+00
7.048727e+00,5.576391e+00,1.477330e+00
2.804966e+00,7.731235e+00,7.823059e+00
6.120238e+00,6.119834e+00,8.247618e-01
2.428963e+00,4.451873e+00,9.760448e+00
7.788198e-01,1.686525e+00,9.865955e-01
5.631461e+00,6.661425e+00,-2.175385e+00
7.989088e+00,7.752353e+00,1.497280e+01
