2.106900e+00,1.044600e+00,1.479000e+00,3.520000e+00
2.256900e+00,3.688200e+00,7.969000e-01,6.317000e-01
2.106700e+00,5.059500e+00,4.610300e+00,1.265400e+00
1.365500e+00,3.517200e+00,2.119400e+00,8.907000e-01
4.961800e+00,6.172000e-01,5.706000e-01,4.666600e+00
4.989000e+00,1.964400e+00,3.459100e+00,-4.360000e-02
4.167000e-01,5.683300e+00,1.509500e+00,2.696600e+00
4.840000e-01,6.495000e-01,5.050000e-02,1.245000e+00
2.157600e+00,4.606500e+00,4.026800e+00,5.859400e+00
3.549000e-01,1.177200e+00,5.457200e+00,-2.746300e+00
2.523100e+00,4.567100e+00,3.545900e+00,2.731600e+00
8.117000e-01,5.183700e+00,9.321000e-01,-2.004900e+00
4.808800e+00,1.851300e+00,3.151700e+00,3.361900e+00
3.491500e+00,1.179100e+00,5.932400e+00,4.549600e+00
5.135000e-01,1.272000e+00,2.666300e+00,2.148600e+00
9.977000e-01,4.195700e+00,5.062000e+00,5.672900e+00
8.090000e-01,3.170500e+00,1.448000e+00,1.979900e+00
2.689600e+00,1.993500e+00,8.627000e-01,6.425500e+00
5.573600e+00,4.020000e+00,3.268300e+00,4.490900e+00
2.928900e+00,2.145700e+00,3.868800e+00,-3.917300e+00
4.160700e+00,5.754200e+00,2.096600e+00,4.637200e+00
5.749300e+00,1.964800e+00,4.314000e-01,1.431800e+00
4.047700e+00,5.941900e+00,3.941500e+00,2.650600e+00
3.134000e-01,2.510800e+00,3.108000e+00,-2.910200e+00
4.110400e+00,1.590400e+00,4.658800e+00,-7.342000e-01
4.280900e+00,4.226300e+00,3.815600e+00,3.636900e+00
5.723100e+00,1.057000e+00,2.072400e+00,1.500100e+00
3.307900e+00,4.153000e+00,5.863400e+00,4.017500e+00
4.488300e+00,5.725900e+00,2.233900e+00,7.228300e+00
1.787200e+00,8.944000e-01,3.877000e-01,2.627800e+00
2.068000e-01,1.315000e+00,1.775600e+00,-4.531000e-01
3.665100e+00,7.925000e-01,2.945100e+00,8.692000e-01
5.986000e-01,3.985600e+00,3.106500e+00,1.804100e+00
2.482500e+00,4.502300e+00,2.871000e-01,1.849900e+00
3.675400e+00,2.388500e+00,3.732400e+00,5.021600e+00
9.910000e-01,4.038900e+00,4.132300e+00,4.519900e+00
1.063900e+00,2.846800e+00,9.818000e-01,4.013200e+00
3.017000e+00,1.141000e-01,4.298200e+00,2.160000e+00
4.765500e+00,9.477000e-01,3.194700e+00,-6.620000e-02
1.591100e+00,2.915200e+00,1.709700e+00,6.659000e-01
5.908400e+00,3.487500e+00,4.339500e+00,3.825500e+00
3.738000e+00,1.122900e+00,8.007000e-01,4.811800e+00
4.597000e+00,3.336500e+00,4.818200e+00,-1.320700e+00
3.399000e-01,1.745800e+00,1.681800e+00,2.698200e+00
4.556300e+00,5.975400e+00,6.710000e-01,5.663200e+00
5.570900e+00,4.617900e+00,4.173300e+00,4.197000e+00
2.888500e+00,5.322000e-01,2.946100e+00,1.190000e-02
5.709700e+00,2.670000e-01,4.496300e+00,1.173700e+00
2.590500e+00,3.315300e+00,2.578900e+00,2.936600e+00
5.454500e+00,8.290000e-01,4.435400e+00,2.508000e+00
5.512700e+00,2.111700e+00,5.195300e+00,6.059800e+00
3.278200e+00,1.502000e+00,4.933000e+00,3.234000e+00
2.355100e+00,2.640100e+00,2.131100e+00,4.365600e+00
4.854400e+00,1.686800e+00,2.001200e+00,-4.206900e+00
3.633800e+00,9.743000e-01,1.259600e+00,-3.227000e-01
5.207000e+00,4.976700e+00,2.459700e+00,4.861700e+00
4.664200e+00,3.712300e+00,3.521600e+00,7.119400e+00
1.876200e+00,2.014400e+00,4.196000e-01,6.497700e+00
5.066200e+00,5.668400e+00,1.586500e+00,6.009700e+00
1.467300e+00,6.617000e-01,3.352000e-01,1.792700e+00
1.793000e+00,5.892700e+00,1.641200e+00,4.105300e+00
5.090000e-01,6.576000e-01,7.946000e-01,-9.806000e-01
1.029200e+00,5.989800e+00,3.079400e+00,-3.135800e+00
1.557800e+00,1.150800e+00,5.431000e+00,2.177300e+00
5.662500e+00,4.039300e+00,4.431300e+00,2.998900e+00
1.448000e-01,5.187000e-01,3.993900e+00,4.899900e+00
6.486000e-01,5.416000e+00,4.708700e+00,3.304900e+00
2.120500e+00,4.131400e+00,5.403000e+00,7.668900e+00
2.413600e+00,1.135100e+00,4.349500e+00,1.839400e+00
2.258800e+00,1.991600e+00,4.817500e+00,3.434100e+00
3.258700e+00,2.408000e+00,3.390700e+00,6.311100e+00
4.268400e+00,5.818800e+00,4.370900e+00,4.521000e+00
3.563700e+00,8.978000e-01,2.372800e+00,2.402300e+00
1.771300e+00,1.539000e-01,2.361000e+00,9.163000e-01
