1.347900e+00,6.844000e-01,5.132000e-01
3.043400e+00,4.892300e+00,5.115000e-01
3.480400e+00,4.619000e-01,1.208100e+00
8.184000e-01,2.128100e+00,3.228000e-01
3.468600e+00,4.588400e+00,-9.460000e-02
1.873500e+00,1.385100e+00,-8.690000e-02
1.843200e+00,1.753200e+00,-8.082000e-01
2.111400e+00,2.392200e+00,-9.499000e-01
3.956200e+00,1.091200e+00,1.153000e-01
1.820000e+00,8.646000e-01,1.847000e-01
6.581000e-01,2.023000e-01,7.833000e-01
3.950600e+00,3.608400e+00,9.340000e-01
3.665300e+00,4.397400e+00,-2.665000e-01
8.392000e-01,1.629600e+00,-5.323000e-01
1.990600e+00,8.252000e-01,6.980000e-02
2.099200e+00,2.921300e+00,-1.520000e-01
9.153000e-01,4.840600e+00,-5.299000e-01
3.754800e+00,1.995900e+00,6.970000e-02
2.789800e+00,1.119900e+00,-2.710000e-02
4.526700e+00,3.635200e+00,1.616000e-01
4.722200e+00,4.208600e+00,-4.880000e-01
4.094200e+00,4.366400e+00,3.119000e-01
3.968100e+00,2.723300e+00,3.257000e-01
3.415600e+00,1.121600e+00,4.148000e-01
4.169900e+00,3.767500e+00,4.102000e-01
3.440000e-02,4.994300e+00,-1.049000e-01
2.425000e-01,1.008900e+00,9.105000e-01
8.055000e-01,1.571900e+00,2.065000e-01
4.963300e+00,4.626300e+00,-7.638000e-01
2.799000e+00,3.813900e+00,8.187000e-01
3.699600e+00,2.193800e+00,7.255000e-01
2.470700e+00,3.368600e+00,2.266000e-01
3.599000e-01,4.473000e+00,6.440000e-01
4.174300e+00,1.772800e+00,-2.907000e-01
2.127100e+00,1.536100e+00,-3.326000e-01
2.996000e+00,3.952600e+00,9.494000e-01
2.833100e+00,3.915000e+00,4.544000e-01
1.974500e+00,4.321100e+00,-5.860000e-02
3.865300e+00,1.925100e+00,-6.965000e-01
2.203200e+00,2.627400e+00,1.586000e-01
5.996000e-01,2.135800e+00,2.461000e-01
4.851000e+00,3.533900e+00,2.422000e-01
2.215900e+00,3.411000e-01,1.815000e-01
2.564200e+00,2.554800e+00,4.326000e-01
4.888600e+00,1.575600e+00,-8.408000e-01
3.127500e+00,2.547800e+00,4.468000e-01
2.993000e-01,3.674200e+00,1.283400e+00
3.848100e+00,3.113900e+00,6.887000e-01
4.183500e+00,1.702200e+00,-5.736000e-01
3.952200e+00,3.319800e+00,5.463000e-01
4.695900e+00,4.656000e+00,-6.073000e-01
4.796700e+00,1.599200e+00,-8.763000e-01
4.078900e+00,6.989000e-01,7.818000e-01
9.229000e-01,1.391800e+00,1.519000e-01
3.579300e+00,1.943000e+00,2.267000e-01
2.484000e-01,2.433500e+00,4.291000e-01
3.240300e+00,4.170900e+00,1.322700e+00
4.472100e+00,2.133400e+00,-4.692000e-01
2.650600e+00,3.339000e+00,1.096700e+00
2.226700e+00,2.501500e+00,-2.519000e-01
4.892800e+00,2.901700e+00,2.216000e-01
1.172600e+00,4.000900e+00,4.440000e-02
4.790000e-02,4.439600e+00,1.365000e-01
3.565900e+00,3.111700e+00,9.998000e-01
2.547500e+00,3.906000e-01,5.393000e-01
2.250100e+00,2.691900e+00,-3.623000e-01
3.231200e+00,3.625800e+00,9.696000e-01
9.193000e-01,1.543100e+00,3.740000e-02
4.681900e+00,3.847200e+00,1.319000e-01
2.279700e+00,7.695000e-01,6.294000e-01
3.289800e+00,3.190300e+00,1.996200e+00
4.467000e-01,4.789000e-01,1.354000e+00
1.580100e+00,3.832500e+00,1.457000e-01
4.950400e+00,2.906600e+00,1.836000e-01
8.229000e-01,4.289600e+00,7.259000e-01
4.994900e+00,3.320900e+00,1.274000e-01
4.525300e+00,6.267000e-01,7.960000e-01
2.715000e-01,3.818100e+00,1.204000e+00
1.538300e+00,4.873400e+00,-6.238000e-01
2.659200e+00,4.557000e-01,8.635000e-01
4.629600e+00,5.160000e-01,6.752000e-01
1.122000e+00,5.583000e-01,2.526000e-01
3.518300e+00,2.966200e+00,1.248000e-01
4.359000e+00,3.796000e-01,5.713000e-01
2.992600e+00,2.416900e+00,7.148000e-01
2.046700e+00,2.245800e+00,-7.531000e-01
1.309900e+00,2.745900e+00,2.122000e-01
3.105300e+00,2.473300e+00,3.675000e-01
2.778000e+00,1.201200e+00,2.854000e-01
1.403300e+00,3.742300e+00,2.126000e-01
2.397800e+00,4.000000e-03,3.751000e-01
3.849000e+00,3.058000e+00,8.251000e-01
8.741000e-01,2.251800e+00,1.006000e-01
1.217100e+00,3.827900e+00,4.515000e-01
1.921500e+00,3.094000e-01,7.171000e-01
7.507000e-01,4.120900e+00,9.107000e-01
3.747000e-01,1.677700e+00,7.760000e-02
2.977500e+00,2.353900e+00,5.514000e-01
3.234700e+00,6.370000e-01,8.695000e-01
2.320300e+00,1.313000e+00,-1.536000e-01
2.636000e-01,1.387700e+00,5.115000e-01
3.742200e+00,3.059100e+00,1.123100e+00
5.348000e-01,4.890600e+00,3.610000e-01
2.903000e-01,4.322700e+00,-5.280000e-02
4.958600e+00,5.714000e-01,-5.690000e-02
3.261800e+00,1.242900e+00,6.770000e-01
2.907800e+00,2.243100e+00,4.424000e-01
8.011000e-01,1.023000e+00,3.770000e-01
2.868300e+00,3.818300e+00,6.431000e-01
4.174000e-01,4.767900e+00,2.344000e-01
1.651000e-01,9.274000e-01,5.361000e-01
3.947000e+00,4.300200e+00,6.500000e-01
2.784000e+00,3.912900e+00,4.659000e-01
1.013000e+00,3.978200e+00,5.758000e-01
3.594800e+00,6.127000e-01,7.110000e-01
3.380000e-02,4.418400e+00,7.869000e-01
1.301500e+00,5.938000e-01,8.579000e-01
3.384000e+00,2.961100e+00,7.377000e-01
2.328300e+00,2.223800e+00,-5.421000e-01
1.090300e+00,1.434400e+00,-1.056000e-01
4.337000e-01,1.339500e+00,7.520000e-02
1.476700e+00,4.612700e+00,-3.317000e-01
4.697000e+00,3.106000e-01,3.104000e-01
1.405900e+00,4.202500e+00,-4.210000e-02
1.953900e+00,4.650100e+00,-2.292000e-01
2.432800e+00,1.892200e+00,-2.562000e-01
4.196900e+00,3.733000e-01,7.220000e-01
4.967800e+00,1.703500e+00,-4.103000e-01
2.664100e+00,1.070300e+00,2.426000e-01
1.163800e+00,3.691900e+00,4.316000e-01
1.480500e+00,4.314000e-01,7.667000e-01
3.957800e+00,2.535000e+00,-9.520000e-02
3.353700e+00,3.016800e+00,1.062700e+00
2.600700e+00,3.804700e+00,4.870000e-01
4.855000e+00,3.063600e+00,1.626000e-01
3.841800e+00,3.036600e+00,9.698000e-01
1.867000e+00,3.561100e+00,-4.090000e-02
2.882500e+00,2.374400e+00,-1.985000e-01
3.646300e+00,4.427000e+00,1.867000e-01
3.463500e+00,5.498000e-01,8.600000e-01
4.023900e+00,3.672200e+00,9.012000e-01
1.959600e+00,1.622300e+00,-2.674000e-01
4.603900e+00,1.189000e+00,-4.142000e-01
4.574200e+00,4.158200e+00,-2.250000e-02
1.576300e+00,1.280800e+00,-5.135000e-01
5.047000e-01,3.215000e-01,8.364000e-01
3.754000e+00,2.573600e+00,6.231000e-01
3.899500e+00,2.512000e-01,6.844000e-01
2.890300e+00,2.603700e+00,6.813000e-01
2.077300e+00,1.321100e+00,-6.951000e-01
3.551000e-01,2.298000e+00,2.269000e-01
2.989400e+00,3.213000e+00,1.055500e+00
3.383900e+00,4.977900e+00,6.100000e-03
