2.046600e+00,4.775500e+00,1.108000e+00,3.176100e+00,-3.285800e+00
3.074200e+00,4.302200e+00,3.858400e+00,1.826600e+00,9.395400e+00
3.507700e+00,4.332500e+00,1.772000e-01,3.108600e+00,1.327740e+01
4.798800e+00,1.885800e+00,3.755600e+00,1.447900e+00,3.522500e+00
3.415600e+00,8.814000e-01,2.864100e+00,2.317900e+00,1.157080e+01
4.671000e-01,2.223100e+00,3.037000e-01,4.974800e+00,-1.689900e+00
4.692300e+00,7.944000e-01,3.880000e+00,3.815100e+00,4.324800e+00
9.326000e-01,1.642200e+00,3.471200e+00,5.704000e-01,1.227070e+01
2.843000e+00,3.525200e+00,7.637000e-01,8.786000e-01,2.520200e+00
4.583000e+00,2.876400e+00,2.552400e+00,4.233500e+00,1.544470e+01
4.138500e+00,1.485600e+00,2.751000e+00,9.575000e-01,4.163600e+00
3.829600e+00,4.807000e+00,4.935700e+00,2.567000e+00,1.481510e+01
3.990400e+00,3.726600e+00,7.725000e-01,3.015600e+00,3.295400e+00
4.276700e+00,3.129500e+00,2.467600e+00,2.159900e+00,-8.666900e+00
3.604900e+00,1.040000e+00,2.607700e+00,3.309000e-01,3.310200e+00
1.938000e-01,1.553800e+00,8.477000e-01,1.400000e-01,9.336900e+00
2.732600e+00,1.791000e+00,6.025000e-01,3.264600e+00,9.012000e-01
3.142100e+00,1.410000e-01,1.843000e+00,3.525000e-01,-6.291500e+00
1.932000e+00,1.916500e+00,4.602000e+00,2.614400e+00,3.519800e+00
1.211900e+00,2.362100e+00,2.889500e+00,3.823000e+00,7.610900e+00
4.529200e+00,1.534400e+00,7.252000e-01,4.315500e+00,-5.863700e+00
3.108000e+00,3.050000e-01,4.347300e+00,4.564500e+00,1.074470e+01
1.023900e+00,3.108400e+00,2.805500e+00,1.931600e+00,1.175930e+01
4.839900e+00,2.084300e+00,3.934000e-01,4.117400e+00,-3.220000e-02
2.754100e+00,5.735000e-01,3.141500e+00,3.367600e+00,1.970000e-02
8.179000e-01,4.437600e+00,2.072500e+00,2.839500e+00,3.182900e+00
4.238700e+00,2.174800e+00,5.858000e-01,3.277000e-01,8.288000e-01
4.110300e+00,2.547800e+00,2.799500e+00,4.194600e+00,4.614200e+00
2.247200e+00,2.506300e+00,1.545500e+00,1.397100e+00,5.314800e+00
2.362300e+00,1.976400e+00,4.779000e+00,4.767000e+00,5.117300e+00
2.131600e+00,1.833500e+00,2.729600e+00,3.505400e+00,2.794400e+00
3.343700e+00,4.105000e-01,3.603700e+00,5.340000e-02,-5.217000e-01
7.090000e-01,4.637700e+00,3.111100e+00,3.329700e+00,3.082000e+00
4.624500e+00,4.542900e+00,4.960100e+00,2.954300e+00,7.619500e+00
2.031400e+00,3.968000e-01,5.462000e-01,3.321300e+00,4.672100e+00
4.736800e+00,3.044000e-01,4.483800e+00,2.867400e+00,-1.815300e+00
4.211900e+00,2.409700e+00,1.973600e+00,2.512700e+00,2.544600e+00
1.091600e+00,4.006800e+00,4.975600e+00,3.259300e+00,1.536170e+01
3.483000e-01,4.594200e+00,3.982700e+00,2.180100e+00,-3.498100e+00
4.415400e+00,1.171100e+00,2.768400e+00,3.926800e+00,1.351810e+01
2.082300e+00,3.489200e+00,3.909100e+00,1.929500e+00,3.624100e+00
4.337200e+00,1.859600e+00,4.272900e+00,4.934500e+00,1.403990e+01
3.276200e+00,6.004000e-01,3.541100e+00,2.390600e+00,4.287000e-01
3.076900e+00,2.154400e+00,1.678300e+00,3.863900e+00,5.888700e+00
4.977000e+00,1.738100e+00,8.218000e-01,2.876700e+00,1.080060e+01
3.803100e+00,3.309900e+00,5.555000e-01,2.315800e+00,-3.019800e+00
3.153900e+00,4.534000e+00,1.948600e+00,1.037800e+00,6.339300e+00
1.931100e+00,4.061800e+00,1.593400e+00,4.274100e+00,3.543700e+00
2.707500e+00,1.540600e+00,4.400900e+00,4.070900e+00,1.190410e+01
2.420200e+00,7.419000e-01,3.460000e-02,3.372400e+00,7.014200e+00
4.143900e+00,1.016500e+00,2.359000e-01,1.421900e+00,9.445600e+00
4.782800e+00,3.692700e+00,9.098000e-01,2.213600e+00,-1.012000e-01
5.833000e-01,9.242000e-01,3.654900e+00,6.382000e-01,-5.811000e-01
2.429200e+00,4.843800e+00,4.776600e+00,3.029400e+00,2.368100e+00
4.629500e+00,2.145000e+00,4.561700e+00,1.601700e+00,3.406000e+00
3.764300e+00,4.823800e+00,4.067100e+00,3.560800e+00,-1.435000e-01
1.662200e+00,3.646300e+00,3.174300e+00,3.854500e+00,6.974800e+00
4.878000e-01,3.086400e+00,2.647900e+00,1.997000e-01,-3.250000e-02
3.182300e+00,3.545000e-01,3.206700e+00,2.748200e+00,9.888000e-01
1.987700e+00,4.173200e+00,1.200800e+00,4.614400e+00,3.134400e+00
4.307300e+00,1.915400e+00,4.691900e+00,4.309100e+00,1.172910e+01
3.188600e+00,1.103600e+00,8.867000e-01,2.319700e+00,5.974100e+00
1.075500e+00,4.355600e+00,5.847000e-01,3.993400e+00,4.347200e+00
6.745000e-01,9.849000e-01,1.354000e+00,9.581000e-01,1.331600e+00
3.808000e+00,3.862900e+00,3.548000e-01,4.469800e+00,-1.822900e+00
1.675300e+00,3.809700e+00,1.934800e+00,4.242700e+00,1.006890e+01
4.655500e+00,6.362000e-01,1.642300e+00,4.150900e+00,9.040700e+00
2.332300e+00,4.570900e+00,4.212500e+00,1.294400e+00,-1.665000e-01
4.608000e-01,1.146700e+00,3.558100e+00,4.872200e+00,5.483800e+00
3.271000e+00,1.209400e+00,2.805400e+00,4.904400e+00,1.384450e+01
8.108000e-01,2.275300e+00,2.005100e+00,2.423300e+00,5.874700e+00
3.338500e+00,2.232200e+00,4.360300e+00,1.868400e+00,5.974300e+00
8.600000e-01,3.449500e+00,5.708000e-01,1.529000e+00,-5.331600e+00
2.179700e+00,5.370000e-01,4.952100e+00,2.473700e+00,2.183480e+01
2.837000e+00,4.310100e+00,2.980000e-01,2.952000e+00,2.274300e+00
3.057300e+00,4.508400e+00,3.541000e+00,9.182000e-01,8.367500e+00
4.922300e+00,4.756200e+00,4.590500e+00,1.109300e+00,7.650500e+00
2.740100e+00,3.549400e+00,1.906900e+00,3.555400e+00,1.809310e+01
1.673000e-01,1.267900e+00,2.858000e-01,4.807900e+00,-1.163700e+00
3.635400e+00,3.262200e+00,2.497500e+00,1.846500e+00,4.934600e+00
4.284400e+00,1.879400e+00,3.496500e+00,3.024000e-01,5.606500e+00
4.134800e+00,3.951600e+00,1.526200e+00,2.354100e+00,1.787930e+01
7.079000e-01,2.641900e+00,2.656500e+00,4.050000e-02,-2.246200e+00
5.467000e-01,4.730200e+00,3.143500e+00,4.610300e+00,9.363000e+00
1.545400e+00,3.505900e+00,2.338000e+00,4.115800e+00,1.290000e+01
2.167000e-01,3.794700e+00,4.541500e+00,3.980200e+00,1.479860e+01
2.335900e+00,1.144500e+00,8.442000e-01,4.675000e+00,5.183700e+00
5.256000e-01,3.846000e+00,4.083100e+00,6.886000e-01,1.048650e+01
1.534300e+00,1.458000e+00,4.656900e+00,2.415500e+00,4.169000e+00
1.694100e+00,7.580000e-02,4.089700e+00,1.315100e+00,5.988600e+00
1.314300e+00,1.807700e+00,1.255100e+00,2.950100e+00,-3.743000e-01
3.869900e+00,4.644900e+00,4.137800e+00,4.446800e+00,2.442200e+00
3.460100e+00,3.005200e+00,2.638000e-01,2.048900e+00,8.989800e+00
1.732000e+00,2.520200e+00,4.700800e+00,3.837900e+00,1.541100e+00
2.592600e+00,1.988400e+00,4.354100e+00,3.938600e+00,5.441900e+00
2.557300e+00,4.890200e+00,7.411000e-01,3.111400e+00,2.578000e-01
5.866000e-01,1.516300e+00,4.043200e+00,3.537500e+00,-1.405000e-01
4.019400e+00,4.875500e+00,1.767000e+00,3.148500e+00,2.343500e+00
3.667000e+00,1.016200e+00,9.354000e-01,4.055300e+00,2.646100e+00
3.046600e+00,4.751700e+00,3.165200e+00,4.807100e+00,7.683200e+00
