3.964700e+00,3.684500e+00,3.238100e+00,2.682100e+00
3.146400e+00,3.264100e+00,3.094800e+00,2.055180e+01
3.241300e+00,3.574300e+00,3.805500e+00,6.483800e+00
3.565700e+00,3.836900e+00,3.668200e+00,2.893100e+00
3.278100e+00,3.187700e+00,3.390000e+00,8.828700e+00
3.627500e+00,3.401000e+00,3.471800e+00,-2.711600e+00
3.554700e+00,3.414100e+00,3.089800e+00,-1.811000e+00
3.207300e+00,3.558200e+00,3.252600e+00,-3.791200e+00
3.722500e+00,3.654100e+00,3.981500e+00,8.760500e+00
3.344700e+00,3.132100e+00,3.749400e+00,-7.415000e+00
3.414900e+00,3.115800e+00,3.615000e+00,-3.348700e+00
3.010700e+00,3.228100e+00,3.479800e+00,1.104670e+01
3.834200e+00,3.316000e+00,3.761000e+00,3.423200e+00
3.890500e+00,3.834300e+00,3.210900e+00,-1.451660e+01
3.186700e+00,3.088100e+00,3.033700e+00,-8.913300e+00
3.806600e+00,3.310500e+00,3.210900e+00,1.366830e+01
3.762100e+00,3.485300e+00,3.926900e+00,6.083100e+00
3.581900e+00,3.573500e+00,3.449800e+00,2.786300e+00
3.408500e+00,3.941300e+00,3.874000e+00,1.232950e+01
3.769300e+00,3.235000e+00,3.413400e+00,-5.920000e-02
3.839300e+00,3.103900e+00,3.163800e+00,-7.692000e-01
3.390200e+00,3.098600e+00,3.756800e+00,3.469800e+00
3.657800e+00,3.670100e+00,3.742700e+00,4.875400e+00
3.737400e+00,3.969700e+00,3.603500e+00,8.680700e+00
3.299900e+00,3.650800e+00,3.796600e+00,1.306830e+01
3.264300e+00,3.089800e+00,3.303000e+00,7.729200e+00
3.545700e+00,3.374400e+00,3.829200e+00,1.663120e+01
3.333700e+00,3.287300e+00,3.913300e+00,5.998000e-01
3.636800e+00,3.637500e+00,3.872900e+00,9.314000e-01
3.851500e+00,3.843600e+00,3.136200e+00,1.762570e+01
3.019300e+00,3.467500e+00,3.454700e+00,2.676510e+01
3.891500e+00,3.367700e+00,3.111300e+00,1.811100e+01
3.591500e+00,3.958600e+00,3.708400e+00,1.390390e+01
3.998800e+00,3.958300e+00,3.183500e+00,6.675000e-01
3.729800e+00,3.031800e+00,3.562000e+00,9.629200e+00
3.544500e+00,3.961200e+00,3.134200e+00,1.177420e+01
3.890500e+00,3.643900e+00,3.639000e+00,5.706300e+00
3.424500e+00,3.636600e+00,3.373600e+00,6.431100e+00
3.382600e+00,3.395200e+00,3.038000e+00,3.532800e+00
3.874600e+00,3.533400e+00,3.162100e+00,2.418410e+01
3.776000e+00,3.049000e+00,3.840700e+00,1.815910e+01
3.429900e+00,3.451800e+00,3.325900e+00,7.149000e-01
3.177800e+00,3.508500e+00,3.012000e+00,1.038210e+01
3.516600e+00,3.429100e+00,3.162800e+00,2.999600e+00
3.176000e+00,3.022200e+00,3.941000e+00,6.818100e+00
3.880600e+00,3.191900e+00,3.403000e+00,2.708260e+01
3.814700e+00,3.786600e+00,3.815200e+00,2.335660e+01
3.892900e+00,3.308800e+00,3.936900e+00,1.284640e+01
3.464600e+00,3.293600e+00,3.777900e+00,2.415900e+00
3.381700e+00,3.027900e+00,3.486000e+00,-3.426000e-01
3.704500e+00,3.627300e+00,3.313600e+00,2.064500e+00
3.957300e+00,3.280800e+00,3.499000e+00,9.125500e+00
3.311700e+00,3.403500e+00,3.891200e+00,7.890300e+00
3.157300e+00,3.738400e+00,3.106000e+00,1.561000e-01
3.051500e+00,3.455600e+00,3.357800e+00,5.636700e+00
3.840400e+00,3.627900e+00,3.320100e+00,-1.918400e+00
3.216000e+00,3.953900e+00,3.359500e+00,6.586600e+00
3.290600e+00,3.437500e+00,3.439500e+00,1.788900e+00
3.707200e+00,3.610200e+00,3.842300e+00,1.034430e+01
3.423300e+00,3.486300e+00,3.851400e+00,1.322840e+01
3.700900e+00,3.678100e+00,3.897500e+00,8.528100e+00
3.189600e+00,3.690200e+00,3.556400e+00,1.042390e+01
3.937300e+00,3.649000e+00,3.992600e+00,1.427020e+01
3.859100e+00,3.824300e+00,3.398900e+00,1.295860e+01
3.728400e+00,3.548000e+00,3.779700e+00,4.786600e+00
3.996900e+00,3.379700e+00,3.151600e+00,6.143900e+00
3.987900e+00,3.251000e+00,3.750200e+00,1.210860e+01
3.754400e+00,3.838200e+00,3.591900e+00,1.859200e+01
3.431100e+00,3.308000e+00,3.349000e+00,1.842450e+01
3.494200e+00,3.788600e+00,3.602400e+00,1.432700e+01
3.671700e+00,3.364500e+00,3.049500e+00,7.702400e+00
3.763700e+00,3.493800e+00,3.534100e+00,6.661600e+00
3.719100e+00,3.937800e+00,3.578600e+00,9.482200e+00
3.979800e+00,3.928700e+00,3.003900e+00,1.251760e+01
3.711700e+00,3.180000e+00,3.226300e+00,-9.850000e-01
