8.198505e+00,1.051891e+01
3.136549e+00,-3.109023e+00
1.976215e-01,7.585280e+00
4.808436e+00,1.482001e+00
5.130804e+00,1.035466e+00
1.536941e+00,1.624835e+01
6.343054e+00,-1.023462e+00
-7.834685e-01,-8.277309e-01
7.174859e+00,8.388391e+00
9.437862e+00,-7.146737e-01
1.257061e+01,8.623611e+00
1.647551e+00,5.133965e+00
3.356134e+00,1.675381e+00
5.585679e+00,5.881910e+00
7.133319e+00,4.893248e+00
5.153561e+00,6.796848e+00
5.573238e+00,-1.237663e+00
7.541603e+00,2.601515e+00
1.093868e+01,1.145610e+01
2.971901e+00,-4.740458e-01
-1.274268e+00,8.731235e+00
1.189550e+01,1.180705e+01
6.618073e+00,-2.927604e+00
7.102220e+00,-5.361222e+00
-9.582740e-01,8.675646e+00
4.738766e+00,8.073248e+00
7.085966e+00,4.735914e+00
1.432128e+00,6.401983e+00
1.319255e+01,-2.480240e+00
4.299939e+00,5.412187e+00
2.164859e+00,-9.236570e-01
-4.726048e-01,7.856670e+00
2.310217e+00,-3.019225e+00
2.187367e+00,1.108222e+01
-3.044622e+00,4.618396e+00
7.126246e+00,5.406084e+00
2.486751e+00,3.602846e+00
5.630317e+00,3.985091e+00
8.291351e+00,3.626287e+00
3.055124e+00,5.129266e+00
3.973202e+00,-9.028700e-01
-1.254096e+00,9.054000e+00
7.189883e-01,5.931834e+00
-1.570421e-01,3.172855e+00
1.165221e+01,6.443086e+00
2.629713e+00,5.939951e+00
1.664178e+00,7.194244e+00
3.525079e+00,1.979487e+00
2.095079e-01,3.236725e+00
2.499859e+00,5.908430e+00
9.714909e+00,-1.261273e+00
1.146937e+00,2.921581e+00
1.168809e+01,-2.620964e+00
2.553834e+00,8.174448e+00
-7.709294e-01,7.653724e+00
3.824776e+00,1.117252e+01
8.824279e-01,2.709123e+00
-1.952140e+00,3.563688e+00
5.777457e+00,2.580670e+00
8.731971e+00,2.070054e+00
3.871975e+00,-4.531806e+00
3.142892e+00,9.990376e+00
8.329743e+00,-1.971200e+00
4.088619e+00,3.884501e+00
9.938997e+00,4.460392e+00
6.870968e+00,3.856064e+00
3.548114e+00,7.822034e+00
1.879216e+00,7.944716e+00
-3.076604e+00,8.766424e+00
6.630913e+00,8.854786e+00
7.783636e+00,4.614042e+00
1.117883e+01,2.247467e+00
6.538738e+00,3.222716e+00
-7.465816e-01,7.978216e+00
4.955313e+00,-1.873341e+00
7.925246e+00,6.538764e-01
6.802383e+00,4.179186e+00
8.351665e+00,1.915392e-01
6.623740e+00,1.367696e+00
8.058741e+00,5.836975e+00
6.407463e+00,3.815278e+00
-2.361240e+00,8.122675e+00
5.524579e+00,2.435141e+00
1.683125e+00,2.695834e+00
3.408420e+00,-2.673388e+00
1.030217e+01,1.571730e-02
7.547621e+00,-1.359022e+00
4.368743e+00,3.125613e+00
6.345864e+00,6.215015e+00
-2.204165e+00,1.017512e+01
5.250496e+00,1.918247e+00
7.173415e+00,4.746380e+00
5.110988e+00,-5.590997e+00
3.196340e+00,7.217918e+00
5.193424e-01,3.457286e+00
1.193553e+01,2.409365e+00
1.459374e+01,1.129637e+01
-2.128408e+00,6.702673e+00
3.479051e+00,-1.274628e+00
-4.220346e+00,1.029394e+01
